producto,ciudad,precio,variabilidad,fecha,LATITUD,LONGITUD
Remolacha,ibagué,1147,-0.02,17ago2023,4.451921427,-75.252591
Remolacha,manizales,1182,0,17ago2023,5.08343301,-75.50727881
Remolacha,medellín,625,0,17ago2023,6.257590259,-75.61103107
Remolacha,neiva,811,-0.15,17ago2023,2.993360046,-75.27236232
Remolacha,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Remolacha,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Remolacha,pereira,1100,-0.06,17ago2023,4.803662773,-75.79579093
Remolacha,santa,1250,-0.06,17ago2023,,
Remolacha,tunja,787,0.03,17ago2023,5.518472615,-73.37801856
Tomate*,armenia,2727,0,17ago2023,6.163683758,-75.80995528
Tomate*,armenia,2727,0,17ago2023,4.499501128,-75.72489985
Tomate*,bogotá,3722,-0.01,17ago2023,,
Tomate*,bucaramanga,3716,0.13,17ago2023,7.155833544,-73.11156997
Tomate*,cali,3796,0.11,17ago2023,3.399043723,-76.57649259
Tomate*,cúcuta,3420,0.05,17ago2023,,
Tomate*,ibagué,3533,-0.07,17ago2023,4.451921427,-75.252591
Tomate*,manizales,3182,0,17ago2023,5.08343301,-75.50727881
Tomate*,medellín,3150,0,17ago2023,6.257590259,-75.61103107
Tomate*,neiva,3261,-0.04,17ago2023,2.993360046,-75.27236232
Tomate*,pasto,3300,0.01,17ago2023,1.083605497,-77.20610074
Tomate*,pereira,2867,0.04,17ago2023,4.803662773,-75.79579093
Tomate*,pereira,3067,-0.02,17ago2023,4.803662773,-75.79579093
Tomate*,santa,n.d.,n.d.,17ago2023,,
Tomate*,tunja,n.d.,n.d.,17ago2023,5.518472615,-73.37801856
Zanahoria,armenia,1833,0.08,17ago2023,6.163683758,-75.80995528
Zanahoria,armenia,1833,0.08,17ago2023,4.499501128,-75.72489985
Zanahoria,bogotá,1646,0,17ago2023,,
Zanahoria,bucaramanga,1050,0,17ago2023,7.155833544,-73.11156997
Zanahoria,cali,825,-0.18,17ago2023,3.399043723,-76.57649259
Zanahoria,cúcuta,1000,0.12,17ago2023,,
Zanahoria,ibagué,1437,0,17ago2023,4.451921427,-75.252591
Zanahoria,manizales,n.d.,n.d.,17ago2023,5.08343301,-75.50727881
Zanahoria,medellín,428,0.12,17ago2023,6.257590259,-75.61103107
Zanahoria,neiva,1173,-0.15,17ago2023,2.993360046,-75.27236232
Zanahoria,pasto,610,-0.02,17ago2023,1.083605497,-77.20610074
Zanahoria,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Zanahoria,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Zanahoria,santa,1350,0,17ago2023,,
Zanahoria,tunja,1250,0.22,17ago2023,5.518472615,-73.37801856
Aguacate *,armenia,3400,0,17ago2023,6.163683758,-75.80995528
Aguacate *,armenia,3400,0,17ago2023,4.499501128,-75.72489985
Aguacate *,bogotá,6000,0,17ago2023,,
Aguacate *,bucaramanga,5625,0,17ago2023,7.155833544,-73.11156997
Aguacate *,cali,4550,-0.1,17ago2023,3.399043723,-76.57649259
Aguacate *,cúcuta,4667,0,17ago2023,,
Aguacate *,ibagué,4333,0.02,17ago2023,4.451921427,-75.252591
Aguacate *,manizales,3750,0,17ago2023,5.08343301,-75.50727881
Aguacate *,medellín,4450,-0.01,17ago2023,6.257590259,-75.61103107
Aguacate *,neiva,4100,-0.04,17ago2023,2.993360046,-75.27236232
Aguacate *,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Aguacate *,pereira,4067,-0.13,17ago2023,4.803662773,-75.79579093
Aguacate *,pereira,4000,0,17ago2023,4.803662773,-75.79579093
Aguacate *,santa,n.d.,n.d.,17ago2023,,
Aguacate *,tunja,4825,0.03,17ago2023,5.518472615,-73.37801856
Banano*,armenia,1200,0,17ago2023,6.163683758,-75.80995528
Banano*,armenia,1200,0,17ago2023,4.499501128,-75.72489985
Banano*,bogotá,2171,-0.01,17ago2023,,
Banano*,bucaramanga,2033,0,17ago2023,7.155833544,-73.11156997
Banano*,cali,1656,-0.01,17ago2023,3.399043723,-76.57649259
Banano*,cúcuta,2242,0.08,17ago2023,,
Banano*,ibagué,1367,0.03,17ago2023,4.451921427,-75.252591
Banano*,manizales,1475,0,17ago2023,5.08343301,-75.50727881
Banano*,medellín,1700,-0.03,17ago2023,6.257590259,-75.61103107
Banano*,neiva,1400,0,17ago2023,2.993360046,-75.27236232
Banano*,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Banano*,pereira,1233,-0.23,17ago2023,4.803662773,-75.79579093
Banano*,pereira,1233,0,17ago2023,4.803662773,-75.79579093
Banano*,santa,1059,0.02,17ago2023,,
Banano*,tunja,2033,-0.01,17ago2023,5.518472615,-73.37801856
Coco,armenia,3711,0,17ago2023,6.163683758,-75.80995528
Coco,armenia,3711,0,17ago2023,4.499501128,-75.72489985
Coco,bogotá,n.d.,n.d.,17ago2023,,
Coco,bucaramanga,n.d.,n.d.,17ago2023,7.155833544,-73.11156997
Coco,cali,4242,0.01,17ago2023,3.399043723,-76.57649259
Coco,cúcuta,n.d.,n.d.,17ago2023,,
Coco,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Coco,manizales,n.d.,n.d.,17ago2023,5.08343301,-75.50727881
Coco,medellín,8403,0,17ago2023,6.257590259,-75.61103107
Coco,neiva,n.d.,n.d.,17ago2023,2.993360046,-75.27236232
Coco,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Coco,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Coco,pereira,5100,-0.02,17ago2023,4.803662773,-75.79579093
Coco,santa,n.d.,n.d.,17ago2023,,
Coco,tunja,n.d.,n.d.,17ago2023,5.518472615,-73.37801856
Granadilla,armenia,n.d.,n.d.,17ago2023,6.163683758,-75.80995528
Granadilla,armenia,n.d.,n.d.,17ago2023,4.499501128,-75.72489985
Granadilla,bogotá,6000,-0.08,17ago2023,,
Granadilla,bucaramanga,7024,-0.02,17ago2023,7.155833544,-73.11156997
Granadilla,cali,7528,-0.06,17ago2023,3.399043723,-76.57649259
Granadilla,cúcuta,8214,0,17ago2023,,
Granadilla,ibagué,5111,n.d.,17ago2023,4.451921427,-75.252591
Granadilla,manizales,n.d.,n.d.,17ago2023,5.08343301,-75.50727881
Granadilla,medellín,4779,0,17ago2023,6.257590259,-75.61103107
Granadilla,neiva,4444,-0.14,17ago2023,2.993360046,-75.27236232
Granadilla,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Granadilla,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Granadilla,pereira,5400,0,17ago2023,4.803662773,-75.79579093
Granadilla,santa,n.d.,n.d.,17ago2023,,
Granadilla,tunja,5222,-0.11,17ago2023,5.518472615,-73.37801856
Guayaba*,armenia,1533,0,17ago2023,6.163683758,-75.80995528
Guayaba*,armenia,1533,0,17ago2023,4.499501128,-75.72489985
Guayaba*,bogotá,1027,-0.01,17ago2023,,
Guayaba*,bucaramanga,1950,-0.05,17ago2023,7.155833544,-73.11156997
Guayaba*,cali,2000,0,17ago2023,3.399043723,-76.57649259
Guayaba*,cúcuta,3049,0.06,17ago2023,,
Guayaba*,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Guayaba*,manizales,2667,-0.11,17ago2023,5.08343301,-75.50727881
Guayaba*,medellín,3125,0.01,17ago2023,6.257590259,-75.61103107
Guayaba*,neiva,1767,0.14,17ago2023,2.993360046,-75.27236232
Guayaba*,pasto,2288,0.02,17ago2023,1.083605497,-77.20610074
Guayaba*,pereira,2433,-0.01,17ago2023,4.803662773,-75.79579093
Guayaba*,pereira,2367,0.06,17ago2023,4.803662773,-75.79579093
Guayaba*,santa,n.d.,n.d.,17ago2023,,
Guayaba*,tunja,2466,0.02,17ago2023,5.518472615,-73.37801856
Limón común,armenia,5000,0,17ago2023,6.163683758,-75.80995528
Limón común,armenia,5000,0,17ago2023,4.499501128,-75.72489985
Limón común,bogotá,n.d.,n.d.,17ago2023,,
Limón común,bucaramanga,2100,0.02,17ago2023,7.155833544,-73.11156997
Limón común,cali,4000,0.09,17ago2023,3.399043723,-76.57649259
Limón común,cúcuta,3500,0,17ago2023,,
Limón común,ibagué,4762,-0.02,17ago2023,4.451921427,-75.252591
Limón común,manizales,n.d.,n.d.,17ago2023,5.08343301,-75.50727881
Limón común,medellín,3079,-0.08,17ago2023,6.257590259,-75.61103107
Limón común,neiva,4120,-0.06,17ago2023,2.993360046,-75.27236232
Limón común,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Limón común,pereira,2833,-0.17,17ago2023,4.803662773,-75.79579093
Limón común,pereira,3900,0.1,17ago2023,4.803662773,-75.79579093
Limón común,santa,n.d.,n.d.,17ago2023,,
Limón común,tunja,n.d.,n.d.,17ago2023,5.518472615,-73.37801856
Limón Tahití,armenia,1000,0,17ago2023,6.163683758,-75.80995528
Limón Tahití,armenia,1000,0,17ago2023,4.499501128,-75.72489985
Limón Tahití,bogotá,3161,0.05,17ago2023,,
Limón Tahití,bucaramanga,1180,0,17ago2023,7.155833544,-73.11156997
Limón Tahití,cali,2275,-0.08,17ago2023,3.399043723,-76.57649259
Limón Tahití,cúcuta,1591,0.05,17ago2023,,
Limón Tahití,ibagué,2667,-0.04,17ago2023,4.451921427,-75.252591
Limón Tahití,manizales,1275,0.04,17ago2023,5.08343301,-75.50727881
Limón Tahití,medellín,2425,0.24,17ago2023,6.257590259,-75.61103107
Limón Tahití,neiva,2500,0.07,17ago2023,2.993360046,-75.27236232
Limón Tahití,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Limón Tahití,pereira,1867,-0.14,17ago2023,4.803662773,-75.79579093
Limón Tahití,pereira,2000,-0.06,17ago2023,4.803662773,-75.79579093
Limón Tahití,santa,n.d.,n.d.,17ago2023,,
Limón Tahití,tunja,1443,0.02,17ago2023,5.518472615,-73.37801856
Lulo,armenia,4500,0,17ago2023,6.163683758,-75.80995528
Lulo,armenia,4500,0,17ago2023,4.499501128,-75.72489985
Lulo,bogotá,3130,-0.07,17ago2023,,
Lulo,bucaramanga,3300,0,17ago2023,7.155833544,-73.11156997
Lulo,cali,2975,-0.07,17ago2023,3.399043723,-76.57649259
Lulo,cúcuta,4708,0,17ago2023,,
Lulo,ibagué,3407,-0.12,17ago2023,4.451921427,-75.252591
Lulo,manizales,3250,-0.15,17ago2023,5.08343301,-75.50727881
Lulo,medellín,3000,-0.01,17ago2023,6.257590259,-75.61103107
Lulo,neiva,3267,0.07,17ago2023,2.993360046,-75.27236232
Lulo,pasto,2536,-0.08,17ago2023,1.083605497,-77.20610074
Lulo,pereira,3133,-0.21,17ago2023,4.803662773,-75.79579093
Lulo,pereira,3000,-0.05,17ago2023,4.803662773,-75.79579093
Lulo,santa,n.d.,n.d.,17ago2023,,
Lulo,tunja,3533,0,17ago2023,5.518472615,-73.37801856
Mandarina*,armenia,3500,0,17ago2023,6.163683758,-75.80995528
Mandarina*,armenia,3500,0,17ago2023,4.499501128,-75.72489985
Mandarina*,bogotá,6193,0,17ago2023,,
Mandarina*,bucaramanga,3587,0,17ago2023,7.155833544,-73.11156997
Mandarina*,cali,3825,0.19,17ago2023,3.399043723,-76.57649259
Mandarina*,cúcuta,5267,0.05,17ago2023,,
Mandarina*,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Mandarina*,manizales,3433,0,17ago2023,5.08343301,-75.50727881
Mandarina*,medellín,3625,0.01,17ago2023,6.257590259,-75.61103107
Mandarina*,neiva,n.d.,n.d.,17ago2023,2.993360046,-75.27236232
Mandarina*,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Mandarina*,pereira,3750,-0.12,17ago2023,4.803662773,-75.79579093
Mandarina*,pereira,3250,-0.13,17ago2023,4.803662773,-75.79579093
Mandarina*,santa,n.d.,n.d.,17ago2023,,
Mandarina*,tunja,3788,0.01,17ago2023,5.518472615,-73.37801856
Mango tommy,armenia,n.d.,n.d.,17ago2023,6.163683758,-75.80995528
Mango tommy,armenia,n.d.,n.d.,17ago2023,4.499501128,-75.72489985
Mango tommy,bogotá,8385,0.02,17ago2023,,
Mango tommy,bucaramanga,9733,0,17ago2023,7.155833544,-73.11156997
Mango tommy,cali,9200,-0.04,17ago2023,3.399043723,-76.57649259
Mango tommy,cúcuta,6467,0.03,17ago2023,,
Mango tommy,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Mango tommy,manizales,9800,0,17ago2023,5.08343301,-75.50727881
Mango tommy,medellín,8925,-0.08,17ago2023,6.257590259,-75.61103107
Mango tommy,neiva,7000,-0.05,17ago2023,2.993360046,-75.27236232
Mango tommy,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Mango tommy,pereira,9200,0.06,17ago2023,4.803662773,-75.79579093
Mango tommy,pereira,9600,-0.04,17ago2023,4.803662773,-75.79579093
Mango tommy,santa,n.d.,n.d.,17ago2023,,
Mango tommy,tunja,6905,0.05,17ago2023,5.518472615,-73.37801856
Manzana royal gala,armenia,8421,0,17ago2023,6.163683758,-75.80995528
Manzana royal gala,armenia,8421,0,17ago2023,4.499501128,-75.72489985
Manzana royal gala,bogotá,9046,0,17ago2023,,
Manzana royal gala,bucaramanga,7917,0,17ago2023,7.155833544,-73.11156997
Manzana royal gala,cali,8289,0,17ago2023,3.399043723,-76.57649259
Manzana royal gala,cúcuta,8667,0,17ago2023,,
Manzana royal gala,ibagué,8421,-0.04,17ago2023,4.451921427,-75.252591
Manzana royal gala,manizales,8684,0,17ago2023,5.08343301,-75.50727881
Manzana royal gala,medellín,8421,0,17ago2023,6.257590259,-75.61103107
Manzana royal gala,neiva,9158,0,17ago2023,2.993360046,-75.27236232
Manzana royal gala,pasto,7895,0.01,17ago2023,1.083605497,-77.20610074
Manzana royal gala,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Manzana royal gala,pereira,7982,0,17ago2023,4.803662773,-75.79579093
Manzana royal gala,santa,n.d.,n.d.,17ago2023,,
Manzana royal gala,tunja,8947,0.01,17ago2023,5.518472615,-73.37801856
Maracuyá,armenia,3000,0,17ago2023,6.163683758,-75.80995528
Maracuyá,armenia,3000,0,17ago2023,4.499501128,-75.72489985
Maracuyá,bogotá,2950,-0.05,17ago2023,,
Maracuyá,bucaramanga,2717,0,17ago2023,7.155833544,-73.11156997
Maracuyá,cali,3500,0,17ago2023,3.399043723,-76.57649259
Maracuyá,cúcuta,3292,-0.06,17ago2023,,
Maracuyá,ibagué,2800,-0.08,17ago2023,4.451921427,-75.252591
Maracuyá,manizales,3175,0,17ago2023,5.08343301,-75.50727881
Maracuyá,medellín,2950,0.11,17ago2023,6.257590259,-75.61103107
Maracuyá,neiva,n.d.,n.d.,17ago2023,2.993360046,-75.27236232
Maracuyá,pasto,2833,-0.06,17ago2023,1.083605497,-77.20610074
Maracuyá,pereira,3533,-0.02,17ago2023,4.803662773,-75.79579093
Maracuyá,pereira,3767,0.07,17ago2023,4.803662773,-75.79579093
Maracuyá,santa,3833,n.d.,17ago2023,,
Maracuyá,tunja,2650,0.03,17ago2023,5.518472615,-73.37801856
Mora de Castilla,armenia,5733,-0.07,17ago2023,6.163683758,-75.80995528
Mora de Castilla,armenia,5733,-0.07,17ago2023,4.499501128,-75.72489985
Mora de Castilla,bogotá,3583,0.02,17ago2023,,
Mora de Castilla,bucaramanga,3580,0,17ago2023,7.155833544,-73.11156997
Mora de Castilla,cali,3630,-0.11,17ago2023,3.399043723,-76.57649259
Mora de Castilla,cúcuta,3604,0.03,17ago2023,,
Mora de Castilla,ibagué,4533,0.03,17ago2023,4.451921427,-75.252591
Mora de Castilla,manizales,5000,0,17ago2023,5.08343301,-75.50727881
Mora de Castilla,medellín,2850,0.02,17ago2023,6.257590259,-75.61103107
Mora de Castilla,neiva,2560,-0.18,17ago2023,2.993360046,-75.27236232
Mora de Castilla,pasto,3281,0,17ago2023,1.083605497,-77.20610074
Mora de Castilla,pereira,4350,-0.04,17ago2023,4.803662773,-75.79579093
Mora de Castilla,pereira,4000,-0.01,17ago2023,4.803662773,-75.79579093
Mora de Castilla,santa,4000,-0.04,17ago2023,,
Mora de Castilla,tunja,4000,0.02,17ago2023,5.518472615,-73.37801856
Naranja*,armenia,n.d.,n.d.,17ago2023,6.163683758,-75.80995528
Naranja*,armenia,n.d.,n.d.,17ago2023,4.499501128,-75.72489985
Naranja*,bogotá,2013,-0.05,17ago2023,,
Naranja*,bucaramanga,980,0.01,17ago2023,7.155833544,-73.11156997
Naranja*,cali,n.d.,n.d.,17ago2023,3.399043723,-76.57649259
Naranja*,cúcuta,1333,-0.05,17ago2023,,
Naranja*,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Naranja*,manizales,1275,0,17ago2023,5.08343301,-75.50727881
Naranja*,medellín,2275,0.08,17ago2023,6.257590259,-75.61103107
Naranja*,neiva,n.d.,n.d.,17ago2023,2.993360046,-75.27236232
Naranja*,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Naranja*,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Naranja*,pereira,1667,-0.06,17ago2023,4.803662773,-75.79579093
Naranja*,santa,n.d.,n.d.,17ago2023,,
Naranja*,tunja,1450,-0.13,17ago2023,5.518472615,-73.37801856
Papaya maradol,armenia,1633,0,17ago2023,6.163683758,-75.80995528
Papaya maradol,armenia,1633,0,17ago2023,4.499501128,-75.72489985
Papaya maradol,bogotá,n.d.,n.d.,17ago2023,,
Papaya maradol,bucaramanga,1750,0,17ago2023,7.155833544,-73.11156997
Papaya maradol,cali,2571,0,17ago2023,3.399043723,-76.57649259
Papaya maradol,cúcuta,3000,0,17ago2023,,
Papaya maradol,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Papaya maradol,manizales,2850,0,17ago2023,5.08343301,-75.50727881
Papaya maradol,medellín,3400,0.04,17ago2023,6.257590259,-75.61103107
Papaya maradol,neiva,2400,0.03,17ago2023,2.993360046,-75.27236232
Papaya maradol,pasto,2556,0,17ago2023,1.083605497,-77.20610074
Papaya maradol,pereira,2400,-0.14,17ago2023,4.803662773,-75.79579093
Papaya maradol,pereira,2633,0.03,17ago2023,4.803662773,-75.79579093
Papaya maradol,santa,n.d.,n.d.,17ago2023,,
Papaya maradol,tunja,1075,-0.12,17ago2023,5.518472615,-73.37801856
Piña *,armenia,2633,0,17ago2023,6.163683758,-75.80995528
Piña *,armenia,2633,0,17ago2023,4.499501128,-75.72489985
Piña *,bogotá,2708,-0.02,17ago2023,,
Piña *,bucaramanga,2158,0,17ago2023,7.155833544,-73.11156997
Piña *,cali,3200,0,17ago2023,3.399043723,-76.57649259
Piña *,cúcuta,2333,0,17ago2023,,
Piña *,ibagué,4333,0.01,17ago2023,4.451921427,-75.252591
Piña *,manizales,3833,-0.07,17ago2023,5.08343301,-75.50727881
Piña *,medellín,4200,-0.01,17ago2023,6.257590259,-75.61103107
Piña *,neiva,n.d.,n.d.,17ago2023,2.993360046,-75.27236232
Piña *,pasto,3300,0,17ago2023,1.083605497,-77.20610074
Piña *,pereira,4933,-0.04,17ago2023,4.803662773,-75.79579093
Piña *,pereira,4067,0.01,17ago2023,4.803662773,-75.79579093
Piña *,santa,n.d.,n.d.,17ago2023,,
Piña *,tunja,2278,0.05,17ago2023,5.518472615,-73.37801856
Tomate de árbol,armenia,4667,0,17ago2023,6.163683758,-75.80995528
Tomate de árbol,armenia,4667,0,17ago2023,4.499501128,-75.72489985
Tomate de árbol,bogotá,3115,0,17ago2023,,
Tomate de árbol,bucaramanga,2780,0,17ago2023,7.155833544,-73.11156997
Tomate de árbol,cali,2400,0.16,17ago2023,3.399043723,-76.57649259
Tomate de árbol,cúcuta,4533,0,17ago2023,,
Tomate de árbol,ibagué,3347,-0.07,17ago2023,4.451921427,-75.252591
Tomate de árbol,manizales,2540,-0.05,17ago2023,5.08343301,-75.50727881
Tomate de árbol,medellín,2125,0.01,17ago2023,6.257590259,-75.61103107
Tomate de árbol,neiva,3173,0.01,17ago2023,2.993360046,-75.27236232
Tomate de árbol,pasto,3000,-0.03,17ago2023,1.083605497,-77.20610074
Tomate de árbol,pereira,3067,-0.05,17ago2023,4.803662773,-75.79579093
Tomate de árbol,pereira,2767,-0.06,17ago2023,4.803662773,-75.79579093
Tomate de árbol,santa,3600,-0.03,17ago2023,,
Tomate de árbol,tunja,3150,-0.04,17ago2023,5.518472615,-73.37801856
Arracacha*,armenia,4167,0,17ago2023,6.163683758,-75.80995528
Arracacha*,armenia,4167,0,17ago2023,4.499501128,-75.72489985
Arracacha*,bogotá,2917,-0.23,17ago2023,,
Arracacha*,bucaramanga,3484,0,17ago2023,7.155833544,-73.11156997
Arracacha*,cali,n.d.,n.d.,17ago2023,3.399043723,-76.57649259
Arracacha*,cúcuta,3133,0.07,17ago2023,,
Arracacha*,ibagué,3467,-0.03,17ago2023,4.451921427,-75.252591
Arracacha*,manizales,n.d.,n.d.,17ago2023,5.08343301,-75.50727881
Arracacha*,medellín,3563,-0.07,17ago2023,6.257590259,-75.61103107
Arracacha*,neiva,3813,0.02,17ago2023,2.993360046,-75.27236232
Arracacha*,pasto,2200,0.05,17ago2023,1.083605497,-77.20610074
Arracacha*,pereira,4083,n.d.,17ago2023,4.803662773,-75.79579093
Arracacha*,pereira,4250,0.02,17ago2023,4.803662773,-75.79579093
Arracacha*,santa,n.d.,n.d.,17ago2023,,
Arracacha*,tunja,2944,0.06,17ago2023,5.518472615,-73.37801856
Papa negra*,armenia,1350,0,17ago2023,6.163683758,-75.80995528
Papa negra*,armenia,1350,0,17ago2023,4.499501128,-75.72489985
Papa negra*,bogotá,1563,0,17ago2023,,
Papa negra*,bucaramanga,1660,0,17ago2023,7.155833544,-73.11156997
Papa negra*,cali,1138,-0.05,17ago2023,3.399043723,-76.57649259
Papa negra*,cúcuta,n.d.,n.d.,17ago2023,,
Papa negra*,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Papa negra*,manizales,1400,-0.08,17ago2023,5.08343301,-75.50727881
Papa negra*,medellín,1613,-0.02,17ago2023,6.257590259,-75.61103107
Papa negra*,neiva,n.d.,n.d.,17ago2023,2.993360046,-75.27236232
Papa negra*,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Papa negra*,pereira,1180,0.09,17ago2023,4.803662773,-75.79579093
Papa negra*,pereira,1080,-0.02,17ago2023,4.803662773,-75.79579093
Papa negra*,santa,n.d.,n.d.,17ago2023,,
Papa negra*,tunja,n.d.,n.d.,17ago2023,5.518472615,-73.37801856
Papa criolla,armenia,4333,0.03,17ago2023,6.163683758,-75.80995528
Papa criolla,armenia,4333,0.03,17ago2023,4.499501128,-75.72489985
Papa criolla,bogotá,3944,-0.08,17ago2023,,
Papa criolla,bucaramanga,3190,0,17ago2023,7.155833544,-73.11156997
Papa criolla,cali,3975,0.05,17ago2023,3.399043723,-76.57649259
Papa criolla,cúcuta,3042,0.07,17ago2023,,
Papa criolla,ibagué,3900,-0.09,17ago2023,4.451921427,-75.252591
Papa criolla,manizales,3698,-0.18,17ago2023,5.08343301,-75.50727881
Papa criolla,medellín,3525,-0.11,17ago2023,6.257590259,-75.61103107
Papa criolla,neiva,n.d.,n.d.,17ago2023,2.993360046,-75.27236232
Papa criolla,pasto,2000,-0.11,17ago2023,1.083605497,-77.20610074
Papa criolla,pereira,4320,-0.12,17ago2023,4.803662773,-75.79579093
Papa criolla,pereira,4333,0.05,17ago2023,4.803662773,-75.79579093
Papa criolla,santa,n.d.,n.d.,17ago2023,,
Papa criolla,tunja,3333,0,17ago2023,5.518472615,-73.37801856
Plátano guineo,armenia,n.d.,n.d.,17ago2023,6.163683758,-75.80995528
Plátano guineo,armenia,n.d.,n.d.,17ago2023,4.499501128,-75.72489985
Plátano guineo,bogotá,n.d.,n.d.,17ago2023,,
Plátano guineo,bucaramanga,n.d.,n.d.,17ago2023,7.155833544,-73.11156997
Plátano guineo,cali,n.d.,n.d.,17ago2023,3.399043723,-76.57649259
Plátano guineo,cúcuta,n.d.,n.d.,17ago2023,,
Plátano guineo,ibagué,n.d.,n.d.,17ago2023,4.451921427,-75.252591
Plátano guineo,manizales,n.d.,n.d.,17ago2023,5.08343301,-75.50727881
Plátano guineo,medellín,1250,0,17ago2023,6.257590259,-75.61103107
Plátano guineo,neiva,1000,-0.05,17ago2023,2.993360046,-75.27236232
Plátano guineo,pasto,n.d.,n.d.,17ago2023,1.083605497,-77.20610074
Plátano guineo,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Plátano guineo,pereira,n.d.,n.d.,17ago2023,4.803662773,-75.79579093
Plátano guineo,santa,n.d.,n.d.,17ago2023,,
Plátano guineo,tunja,n.d.,n.d.,17ago2023,5.518472615,-73.37801856
Plátano hartón verde,armenia,2033,-0.14,17ago2023,6.163683758,-75.80995528
Plátano hartón verde,armenia,2033,-0.14,17ago2023,4.499501128,-75.72489985
Plátano hartón verde,bogotá,2594,-0.01,17ago2023,,
Plátano hartón verde,bucaramanga,2940,n.d.,17ago2023,7.155833544,-73.11156997
Plátano hartón verde,cali,2058,-0.1,17ago2023,3.399043723,-76.57649259
Plátano hartón verde,cúcuta,2700,0.05,17ago2023,,
